,image_name,Good,Usable,Reject
54,1014_left.jpeg,0.5393576,0.30690312,0.28351906
55,1014_right.jpeg,0.54093045,0.3023874,0.28107604
56,10140_right.jpeg,0.51461095,0.27021313,0.3071767
57,10142_right.jpeg,0.5380864,0.32071978,0.27672085
58,10145_left.jpeg,0.51587063,0.3199487,0.31032637
59,10151_left.jpeg,0.5350163,0.33061963,0.30868894
60,10151_right.jpeg,0.51995033,0.27689314,0.30609488
61,10152_left.jpeg,0.5116873,0.26744732,0.31001294
62,10152_right.jpeg,0.5148957,0.26951694,0.30772752
63,1016_left.jpeg,0.52166593,0.27190182,0.2955424
64,1016_right.jpeg,0.53179854,0.26847792,0.2812393
65,10164_left.jpeg,0.5056574,0.27761707,0.3132574
66,10164_right.jpeg,0.50149256,0.27831098,0.32066244
67,10172_right.jpeg,0.5047435,0.3190595,0.32376757
68,10174_left.jpeg,0.51248527,0.2679894,0.30713433
69,10174_right.jpeg,0.51837796,0.26985678,0.30114847
70,10176_left.jpeg,0.48466507,0.35533044,0.34645098
71,10179_right.jpeg,0.5428666,0.2783449,0.27503622
72,1018_right.jpeg,0.51782,0.3469268,0.33388898
73,10188_left.jpeg,0.50495464,0.27143684,0.31993186
74,10188_right.jpeg,0.5144271,0.27084112,0.3113132
75,1019_left.jpeg,0.51123685,0.2758116,0.32282478
76,10192_right.jpeg,0.48684126,0.32041743,0.34105065
77,10196_left.jpeg,0.49737397,0.34722847,0.33972213
78,10197_right.jpeg,0.5058768,0.336667,0.3271509
79,10198_left.jpeg,0.54738384,0.26916373,0.25964174
80,10198_right.jpeg,0.5480263,0.26870534,0.2566794
81,10200_left.jpeg,0.4968788,0.27450752,0.33284208
82,10200_right.jpeg,0.49204192,0.27597523,0.33728153
83,10204_left.jpeg,0.49734613,0.33183968,0.33301273
84,10205_right.jpeg,0.4658317,0.37487802,0.37565932
85,10211_left.jpeg,0.4965572,0.336233,0.3360246
86,10211_right.jpeg,0.50611687,0.3233298,0.32000807
87,10215_left.jpeg,0.5329696,0.27126712,0.27940091
88,10215_right.jpeg,0.5199502,0.2711284,0.30124217
89,10216_left.jpeg,0.5040612,0.27196047,0.3199633
90,10216_right.jpeg,0.5015008,0.2718802,0.32309857
91,10225_left.jpeg,0.5044511,0.27483863,0.31899852
92,10225_right.jpeg,0.5017691,0.27761394,0.32201406
93,10235_left.jpeg,0.5064573,0.35186735,0.32159382
94,10253_left.jpeg,0.5246151,0.31566927,0.30260321
95,10253_right.jpeg,0.5077435,0.3120894,0.31986892
96,10261_left.jpeg,0.5495631,0.26770476,0.24618505
97,10261_right.jpeg,0.5502617,0.26711246,0.24535273
98,10267_left.jpeg,0.49220508,0.2772228,0.33426565
99,10267_right.jpeg,0.5002204,0.277201,0.32845095
100,10274_left.jpeg,0.51926416,0.28772792,0.30066246
101,10274_right.jpeg,0.5163342,0.29533425,0.30650863
102,10277_left.jpeg,0.4988903,0.27109146,0.33156097
103,10277_right.jpeg,0.50026655,0.2705654,0.3295646
104,10281_left.jpeg,0.5081743,0.27109173,0.3175098
105,10281_right.jpeg,0.50284666,0.27274007,0.31992915
106,10289_right.jpeg,0.49767506,0.27601096,0.326177
107,10291_left.jpeg,0.50958467,0.27979228,0.32166663
108,10299_right.jpeg,0.4778305,0.3260748,0.35110548
109,103_left.jpeg,0.5197383,0.3258638,0.30407366
110,103_right.jpeg,0.50117147,0.32572708,0.3278893
111,10300_left.jpeg,0.5069129,0.3188212,0.31639513
112,10300_right.jpeg,0.5288886,0.31187025,0.28455248
113,10301_left.jpeg,0.47811827,0.30187252,0.36195156
114,10301_right.jpeg,0.5241872,0.26468736,0.29152045
115,10308_left.jpeg,0.5136947,0.3260254,0.30946845
116,10315_left.jpeg,0.509498,0.2713708,0.31440002
117,10315_right.jpeg,0.5080716,0.27200198,0.31324238
118,10324_left.jpeg,0.50948083,0.36940402,0.33267763
119,10329_left.jpeg,0.5188246,0.27131695,0.30443427
120,10329_right.jpeg,0.51819193,0.27077094,0.30570197
121,1033_left.jpeg,0.5004337,0.27345797,0.331609
122,10330_left.jpeg,0.55032045,0.27015173,0.25010705
123,10330_right.jpeg,0.5498505,0.2692239,0.24729972
124,10344_left.jpeg,0.5429612,0.28648734,0.25816903
125,10347_left.jpeg,0.5219491,0.3398597,0.31059393
126,10347_right.jpeg,0.49264023,0.3668554,0.34329352
127,10348_left.jpeg,0.54537654,0.26664686,0.25623962
128,10348_right.jpeg,0.54630405,0.2669618,0.2557156
129,10349_left.jpeg,0.50056046,0.330173,0.3257437
130,10349_right.jpeg,0.4817584,0.33158308,0.34672764
131,10351_right.jpeg,0.55062556,0.26622847,0.24647422
132,10358_left.jpeg,0.49494478,0.2903464,0.32550475
133,10358_right.jpeg,0.49731454,0.27873906,0.3261329
134,10364_left.jpeg,0.44662914,0.39155892,0.39638665
135,10364_right.jpeg,0.47243485,0.31070897,0.36295736
136,10365_left.jpeg,0.48110676,0.3428306,0.3545613
137,10371_left.jpeg,0.49040505,0.31532112,0.33314568
138,10373_right.jpeg,0.475764,0.31503233,0.35517752
139,1038_left.jpeg,0.5051805,0.44005424,0.3177535
140,10380_left.jpeg,0.49384597,0.3331697,0.3364753
141,10381_right.jpeg,0.51643634,0.43692315,0.29558137
142,10382_left.jpeg,0.51256067,0.27105165,0.3114741
143,10382_right.jpeg,0.51279867,0.26953915,0.3098917
144,10383_left.jpeg,0.5310856,0.26655862,0.29237044
145,1039_right.jpeg,0.49850973,0.33431426,0.32908505
146,10393_left.jpeg,0.48620594,0.3292361,0.3574428
147,10399_right.jpeg,0.49184468,0.32529813,0.33862576
148,10402_right.jpeg,0.5174312,0.2710706,0.30400655
149,10410_left.jpeg,0.521008,0.26772305,0.29250583
150,10410_right.jpeg,0.5358456,0.2706237,0.27892298
151,10411_left.jpeg,0.49466068,0.30494308,0.32951137
152,10411_right.jpeg,0.5028528,0.30075264,0.32077822
153,10412_left.jpeg,0.48015526,0.35134283,0.35416645
154,10414_left.jpeg,0.5308791,0.33723986,0.30438983
155,10417_left.jpeg,0.5057,0.31515807,0.32257873
156,10420_right.jpeg,0.48870012,0.33699432,0.34640247
157,10424_left.jpeg,0.51010835,0.2699473,0.31201223
158,10425_left.jpeg,0.5510502,0.26601234,0.24562389
159,10425_right.jpeg,0.550409,0.26660332,0.24698289
160,10430_left.jpeg,0.4608752,0.36982724,0.3761014
161,10433_left.jpeg,0.51436543,0.26873896,0.31186378
162,10433_right.jpeg,0.5135079,0.27071497,0.31507882
163,10435_left.jpeg,0.5288911,0.30381173,0.28496993
164,10442_left.jpeg,0.5429298,0.2700041,0.27247125
165,10442_right.jpeg,0.5458635,0.26893136,0.26249123
166,10450_right.jpeg,0.47923762,0.29553056,0.3536889
167,10453_left.jpeg,0.49277243,0.39857805,0.3365459
168,10455_right.jpeg,0.49148956,0.28138173,0.33962646
169,10459_left.jpeg,0.47039574,0.34690538,0.36615884
170,10459_right.jpeg,0.5070201,0.340567,0.33055875
171,10460_left.jpeg,0.5051815,0.27310908,0.32333663
172,10460_right.jpeg,0.5037986,0.272404,0.3250861
173,10463_left.jpeg,0.5338602,0.28114024,0.283342
174,10463_right.jpeg,0.53219634,0.30185843,0.29693577
175,10466_right.jpeg,0.4828368,0.33441272,0.34699896
176,10471_right.jpeg,0.48287484,0.3313565,0.3520886
177,10473_right.jpeg,0.4820446,0.3019456,0.35148835
178,10474_left.jpeg,0.544341,0.28493637,0.26398405
179,10474_right.jpeg,0.54026127,0.2926425,0.27857447
180,10476_left.jpeg,0.5242403,0.27766347,0.3047997
181,10476_right.jpeg,0.512262,0.27614868,0.31885844
182,10478_left.jpeg,0.48334077,0.30594176,0.35355115
183,1048_left.jpeg,0.47925362,0.37802,0.3543436
184,10486_left.jpeg,0.46128997,0.33579376,0.38474742
185,10486_right.jpeg,0.46581173,0.32210523,0.37565824
186,10490_left.jpeg,0.5157268,0.26700702,0.30368373
187,10490_right.jpeg,0.5178138,0.26803493,0.3037006
188,10493_left.jpeg,0.48570234,0.30861443,0.3440717
189,10493_right.jpeg,0.48945746,0.30136412,0.3354513
190,10494_right.jpeg,0.49579522,0.3468858,0.33134025
191,10496_right.jpeg,0.48978007,0.27711594,0.33714345
192,10498_left.jpeg,0.45922083,0.3197218,0.3766179
193,10499_left.jpeg,0.4976667,0.2814824,0.32977703
194,10499_right.jpeg,0.49425548,0.2774871,0.33264527
195,105_right.jpeg,0.517265,0.28851798,0.3213185
196,10505_left.jpeg,0.51213163,0.27389252,0.31317067
197,10506_left.jpeg,0.52359223,0.26879376,0.29531634
198,10506_right.jpeg,0.52433294,0.2675436,0.29400522
199,10508_right.jpeg,0.5065617,0.31884047,0.3217838
200,10509_left.jpeg,0.53819406,0.26738432,0.27720612
201,10509_right.jpeg,0.5406671,0.2656539,0.27430663
202,10514_left.jpeg,0.5047511,0.26982236,0.32959363
203,10514_right.jpeg,0.50193805,0.27059758,0.3284625
204,10517_left.jpeg,0.50927734,0.269223,0.3203429
205,10517_right.jpeg,0.5167515,0.2668609,0.3064637
206,10522_left.jpeg,0.54789114,0.268653,0.26347652
207,10524_right.jpeg,0.48429537,0.29820147,0.3459124
208,10525_left.jpeg,0.53662676,0.3197197,0.29488048
209,10525_right.jpeg,0.53362465,0.31978333,0.30735058
210,10527_left.jpeg,0.513955,0.28990313,0.30771542
211,10527_right.jpeg,0.5155554,0.2885092,0.3049983
212,10528_left.jpeg,0.52767545,0.27800348,0.28969148
213,10528_right.jpeg,0.53152555,0.2720062,0.28780234
214,1053_right.jpeg,0.4818618,0.33609325,0.34682703
215,10530_left.jpeg,0.4743251,0.32736638,0.37396735
216,10531_left.jpeg,0.54065686,0.27744478,0.26626545
217,10533_left.jpeg,0.50276357,0.27287015,0.32667315
218,10535_left.jpeg,0.53052,0.31154847,0.30387402
219,10539_left.jpeg,0.49806085,0.32295159,0.32743216
220,1054_left.jpeg,0.48920217,0.40070716,0.31870994
221,1054_right.jpeg,0.45766053,0.37440217,0.3760455
222,10543_left.jpeg,0.5260712,0.27178946,0.30238447
223,10544_left.jpeg,0.5326949,0.27204233,0.28154418
224,10547_left.jpeg,0.47488198,0.32230407,0.35750163
225,10554_right.jpeg,0.50285375,0.3079562,0.3232149
226,10556_left.jpeg,0.5159898,0.2824229,0.30172545
227,10556_right.jpeg,0.51336074,0.28251964,0.3055921
228,10557_left.jpeg,0.548006,0.26797056,0.25065863
229,10557_right.jpeg,0.5464969,0.2819772,0.25775963
230,10564_left.jpeg,0.5392891,0.27480394,0.27399588
231,10571_left.jpeg,0.5029478,0.2723822,0.33228537
232,10571_right.jpeg,0.5049873,0.2698441,0.3240498
233,10574_left.jpeg,0.50076157,0.27817798,0.32141203
234,10578_left.jpeg,0.5384771,0.2676639,0.27728492
235,10578_right.jpeg,0.5346698,0.2758165,0.28818062
236,10581_right.jpeg,0.47272137,0.3093235,0.36402568
237,10584_left.jpeg,0.51197016,0.2747556,0.31050307
238,10588_left.jpeg,0.47888318,0.33848813,0.354052
239,10590_left.jpeg,0.49384296,0.27343467,0.3342787
240,10590_right.jpeg,0.49525848,0.2743606,0.3288778
241,10593_left.jpeg,0.5181713,0.32195577,0.30704615
242,10593_right.jpeg,0.49871722,0.32822695,0.32958856
243,10597_right.jpeg,0.53817064,0.29401544,0.27012375
244,10599_left.jpeg,0.5022327,0.271707,0.3204303
245,10599_right.jpeg,0.50491333,0.26914456,0.31799465
246,106_left.jpeg,0.4770535,0.32942462,0.3486198
247,1060_left.jpeg,0.4898143,0.29759383,0.33834276
248,1060_right.jpeg,0.48947576,0.29524836,0.33736137
249,10601_right.jpeg,0.51497245,0.26924345,0.30674565
250,10604_left.jpeg,0.54016405,0.27224404,0.28207546
251,10604_right.jpeg,0.5385901,0.27270314,0.28529596
252,10609_left.jpeg,0.49862823,0.27492058,0.32772467
253,10613_left.jpeg,0.510187,0.2764875,0.30873895
254,10613_right.jpeg,0.50786984,0.2768393,0.31128743
255,10615_left.jpeg,0.49939948,0.36454317,0.3342709
256,10615_right.jpeg,0.4652507,0.37444463,0.37189972
257,10618_left.jpeg,0.5211531,0.2889598,0.29762524
258,10618_right.jpeg,0.51297206,0.28549775,0.30737877
259,10628_left.jpeg,0.49072057,0.27929062,0.33780023
260,10628_right.jpeg,0.4888946,0.2809892,0.34289306
261,10630_left.jpeg,0.4509099,0.4261064,0.38423634
262,10632_left.jpeg,0.5349967,0.28253028,0.28791597
263,10632_right.jpeg,0.5253715,0.28142032,0.29712793
264,10633_right.jpeg,0.52215993,0.27664912,0.29978445
265,10635_left.jpeg,0.5451938,0.27082634,0.27451193
266,10635_right.jpeg,0.5450829,0.27005476,0.27016735
267,10638_left.jpeg,0.537565,0.2919755,0.27529374
268,1064_right.jpeg,0.5233663,0.26968306,0.29346782
269,10641_right.jpeg,0.5288625,0.28629348,0.2850606
270,10654_left.jpeg,0.4584427,0.4186955,0.38252005
271,10656_left.jpeg,0.52208817,0.3396761,0.30215442
272,1066_right.jpeg,0.5044441,0.30042806,0.31793526
273,10667_right.jpeg,0.4918553,0.33174548,0.3364421
274,10670_left.jpeg,0.52449805,0.26901707,0.29871383
275,10670_right.jpeg,0.5081518,0.27028447,0.32222277
276,10676_right.jpeg,0.4964154,0.2907529,0.33744627
277,10678_right.jpeg,0.543422,0.28044975,0.27300248
278,1068_right.jpeg,0.5403767,0.31339887,0.27617878
279,10682_left.jpeg,0.49620232,0.28669035,0.32699007
280,10682_right.jpeg,0.49607086,0.2771074,0.32898757
281,10683_left.jpeg,0.51449245,0.33289742,0.31206346
282,1069_left.jpeg,0.5016262,0.32861793,0.32098377
283,10690_right.jpeg,0.54072,0.2911856,0.2663665
284,10691_left.jpeg,0.47213274,0.364087,0.36306712
285,10693_left.jpeg,0.50423723,0.2690463,0.32150617
286,10699_left.jpeg,0.53422904,0.29576373,0.29113284
287,10699_right.jpeg,0.48302653,0.2816504,0.3505954
288,10700_left.jpeg,0.5058215,0.2731757,0.3209023
289,10702_left.jpeg,0.49907392,0.27323875,0.33480257
290,10702_right.jpeg,0.49763125,0.27245995,0.33391026
291,10703_right.jpeg,0.48416534,0.309748,0.34210077
292,10707_right.jpeg,0.47423476,0.3068425,0.35308182
293,10708_left.jpeg,0.5037369,0.27385718,0.32406703
294,10708_right.jpeg,0.5100952,0.27103144,0.3116373
295,10712_left.jpeg,0.5100664,0.27001035,0.31030288
296,10712_right.jpeg,0.5090481,0.2719384,0.31037122
297,10713_left.jpeg,0.45046288,0.40116128,0.38990885
298,10714_left.jpeg,0.5264942,0.269737,0.2854971
299,10714_right.jpeg,0.521538,0.2684367,0.29853544
300,10718_left.jpeg,0.5450422,0.2873635,0.26581067
301,10721_right.jpeg,0.49502578,0.28163517,0.33184558
302,10724_left.jpeg,0.4768055,0.33916572,0.35926327
303,10725_right.jpeg,0.54851866,0.2736095,0.24900278
304,10733_left.jpeg,0.498518,0.2807865,0.3417786
305,10735_left.jpeg,0.49033642,0.28023568,0.3393683
306,10738_left.jpeg,0.50768834,0.27772242,0.3106218
307,10738_right.jpeg,0.5013972,0.27469325,0.3228673
308,10739_left.jpeg,0.5314359,0.30926046,0.30468762
309,10740_left.jpeg,0.50769454,0.27080482,0.32380578
310,10740_right.jpeg,0.50995225,0.2687361,0.31712762
311,10742_left.jpeg,0.51863545,0.27433926,0.29461703
312,10742_right.jpeg,0.52341825,0.27009577,0.29407293
313,10747_left.jpeg,0.5292474,0.28803092,0.29603437
314,10747_right.jpeg,0.5310171,0.3033644,0.29774106
315,10749_left.jpeg,0.49632663,0.4235554,0.3056047
316,10753_right.jpeg,0.52481455,0.31310904,0.29475078
317,10757_left.jpeg,0.5362014,0.30460498,0.2890978
318,10764_left.jpeg,0.5386186,0.27201962,0.27722406
319,10764_right.jpeg,0.5291024,0.27102432,0.2964088
320,10765_left.jpeg,0.533996,0.27229834,0.2764158
321,10765_right.jpeg,0.54620016,0.2702707,0.256306
322,10766_left.jpeg,0.4902881,0.28142035,0.33419153
323,10766_right.jpeg,0.4896628,0.28415832,0.337104
324,10768_right.jpeg,0.53079784,0.29499486,0.28198904
325,10774_left.jpeg,0.5141379,0.2727485,0.31121168
326,10774_right.jpeg,0.5025993,0.26966062,0.3256729
327,10775_left.jpeg,0.536759,0.29308206,0.27423847
328,10775_right.jpeg,0.5392707,0.3026596,0.27395904
329,10776_left.jpeg,0.46683434,0.33625123,0.3886784
330,10776_right.jpeg,0.50211877,0.27106342,0.32718727
331,10778_left.jpeg,0.49765664,0.2779291,0.3252682
332,10778_right.jpeg,0.5408347,0.27017203,0.26348576
333,10780_right.jpeg,0.47326934,0.32719326,0.36408383
334,10784_left.jpeg,0.47162277,0.38068753,0.37397748
335,10784_right.jpeg,0.47449335,0.34892628,0.36313283
336,10788_left.jpeg,0.4692871,0.436415,0.36490372
337,10788_right.jpeg,0.4855999,0.33989,0.34954622
338,10793_left.jpeg,0.52719766,0.40216848,0.29591748
339,10795_left.jpeg,0.50577927,0.27117404,0.32474235
340,10795_right.jpeg,0.50361043,0.27411532,0.3254592
341,1080_left.jpeg,0.5476861,0.27219865,0.2494116
342,1080_right.jpeg,0.5475507,0.27209032,0.2500471
343,10801_right.jpeg,0.49747863,0.2791285,0.32802212
344,10804_left.jpeg,0.5159651,0.33256528,0.31134108
345,10804_right.jpeg,0.4920118,0.32537884,0.3371449
346,10805_left.jpeg,0.53800076,0.33566365,0.29339594
347,10805_right.jpeg,0.543423,0.28212366,0.25612852
348,10807_left.jpeg,0.4751975,0.3361343,0.3570785
349,1081_left.jpeg,0.5365421,0.28673676,0.2905113
350,1081_right.jpeg,0.53409356,0.27754948,0.29005072
351,10813_right.jpeg,0.5149068,0.312447,0.31044817
352,1082_left.jpeg,0.53451556,0.3271737,0.29488215
353,10821_left.jpeg,0.4883536,0.28106576,0.34314877
354,10821_right.jpeg,0.48927808,0.27477315,0.34248874
355,10825_left.jpeg,0.5025236,0.27091554,0.3325355
356,10825_right.jpeg,0.50074214,0.27000988,0.330304
357,10828_right.jpeg,0.48774487,0.327269,0.35707113
358,10829_left.jpeg,0.5405999,0.32542184,0.29235527
359,10830_left.jpeg,0.52412647,0.26983938,0.29987106
360,10830_right.jpeg,0.5305369,0.26941445,0.29063562
361,10836_right.jpeg,0.52156436,0.32855093,0.31642348
362,10840_left.jpeg,0.5060751,0.27254596,0.3151825
363,10840_right.jpeg,0.50708985,0.27003258,0.3145291
364,10841_right.jpeg,0.4797529,0.29004133,0.34599754
365,10843_right.jpeg,0.5074279,0.2738291,0.31569067
366,10849_right.jpeg,0.51851195,0.3025789,0.30308595
367,10850_right.jpeg,0.51667356,0.3041257,0.31583372
368,10855_left.jpeg,0.4922357,0.27782965,0.3359441
369,10855_right.jpeg,0.49105483,0.27871105,0.3369676
370,10856_left.jpeg,0.4960992,0.32863313,0.33036423
371,10860_left.jpeg,0.5347861,0.332366,0.29745585
372,1087_right.jpeg,0.4760084,0.32298735,0.35588694
373,10871_left.jpeg,0.541826,0.28102428,0.27006522
374,10878_right.jpeg,0.49928707,0.27091312,0.32839695
375,10882_right.jpeg,0.50582856,0.27244964,0.323802
376,10885_left.jpeg,0.5400166,0.3054829,0.27188352
377,10888_left.jpeg,0.535969,0.2823233,0.28387326
378,10888_right.jpeg,0.5200473,0.28158706,0.30228958
379,1089_left.jpeg,0.46846166,0.32372853,0.36858395
380,10890_right.jpeg,0.4847531,0.2807336,0.3442127
381,10892_left.jpeg,0.5054617,0.2777002,0.31447127
382,10892_right.jpeg,0.49833366,0.28086102,0.3246213
383,10893_left.jpeg,0.5453585,0.26776922,0.2597702
384,10893_right.jpeg,0.5449485,0.26880458,0.25969046
385,10894_left.jpeg,0.53099155,0.3503271,0.3169074
386,10899_left.jpeg,0.4955831,0.30937794,0.3346069
387,10899_right.jpeg,0.49739426,0.31325465,0.33042908
388,109_right.jpeg,0.54387623,0.29076213,0.26516405
389,1090_left.jpeg,0.50044763,0.279065,0.3197646
390,1090_right.jpeg,0.4985642,0.27502,0.32441968
391,10901_right.jpeg,0.47948745,0.30730963,0.35875612
392,10909_left.jpeg,0.5028172,0.26834846,0.32236138
393,10909_right.jpeg,0.50041807,0.2710293,0.3271038
394,1091_right.jpeg,0.5404745,0.27425978,0.2774056
395,10911_right.jpeg,0.5316789,0.3175288,0.29723266
396,10917_right.jpeg,0.50584435,0.4209072,0.31416258
397,10918_right.jpeg,0.4848974,0.32315907,0.34672728
398,10921_left.jpeg,0.52293074,0.26883766,0.29581508
399,10928_left.jpeg,0.5022881,0.27774307,0.31723738
400,10928_right.jpeg,0.49833378,0.2760057,0.32209808
401,10946_left.jpeg,0.5401861,0.26974377,0.27833754
402,10946_right.jpeg,0.5425329,0.26931176,0.274753
403,10950_right.jpeg,0.48463973,0.3060882,0.3449608
404,10953_left.jpeg,0.541033,0.2711771,0.2804746
405,10953_right.jpeg,0.5422943,0.27127567,0.2807484
406,10968_left.jpeg,0.5437164,0.27037686,0.26327214
407,10971_left.jpeg,0.4581621,0.40998858,0.38113454
408,10973_right.jpeg,0.4711508,0.30238664,0.36448014
409,10979_left.jpeg,0.5176183,0.33608237,0.30975825
410,10981_left.jpeg,0.53548807,0.26873457,0.28339335
411,10981_right.jpeg,0.5311422,0.27095935,0.28887206
412,10985_left.jpeg,0.54020464,0.26988652,0.27263403
413,10986_left.jpeg,0.50801075,0.27500138,0.3146846
414,10990_right.jpeg,0.5051718,0.3035358,0.31875834
415,10991_left.jpeg,0.5510502,0.266055,0.24505864
416,10991_right.jpeg,0.5509859,0.26522228,0.24480136
417,10995_right.jpeg,0.5144291,0.28420854,0.30857363
418,11_left.jpeg,0.4611647,0.37839088,0.36608374
419,11_right.jpeg,0.49221236,0.3447835,0.33696017
420,11001_left.jpeg,0.5499485,0.27333573,0.25121638
421,11001_right.jpeg,0.54825354,0.27230808,0.24715547
422,11004_right.jpeg,0.5183446,0.27016035,0.30505377
423,11006_left.jpeg,0.5355188,0.2747968,0.27612033
424,11006_right.jpeg,0.5431445,0.27389154,0.2660799
425,11009_left.jpeg,0.54938865,0.27485543,0.25680283
426,11009_right.jpeg,0.545663,0.2739534,0.2531254
427,11011_left.jpeg,0.5348747,0.31832984,0.29248664
428,11012_right.jpeg,0.48479378,0.3238811,0.34427598
429,11015_left.jpeg,0.48280415,0.36332196,0.35492224
430,11015_right.jpeg,0.50956273,0.3349242,0.32217124
431,11019_left.jpeg,0.5311621,0.28007007,0.2868706
432,11019_right.jpeg,0.5485099,0.27380198,0.2540151
433,11024_right.jpeg,0.54469806,0.2704198,0.27047193
434,11027_left.jpeg,0.47709653,0.31222653,0.3534359
435,11028_left.jpeg,0.5269664,0.27276602,0.2922226
436,1103_right.jpeg,0.47970614,0.30245343,0.36927563
437,11030_left.jpeg,0.5225582,0.2772864,0.30142492
438,11030_right.jpeg,0.52734405,0.2706902,0.29768437
439,11038_right.jpeg,0.51397276,0.28993237,0.29981565
440,11039_right.jpeg,0.5011824,0.2887241,0.3207992
441,1104_left.jpeg,0.5266203,0.31103575,0.31790298
442,11045_right.jpeg,0.5255184,0.2778898,0.29636592
443,1105_left.jpeg,0.5262935,0.26974222,0.29650587
444,1105_right.jpeg,0.52333575,0.27156672,0.30150372
445,1106_left.jpeg,0.47774413,0.31834543,0.3599959
446,11063_right.jpeg,0.5296131,0.33051288,0.27855575
447,11064_left.jpeg,0.5160891,0.2727968,0.31725654
448,11073_right.jpeg,0.5366158,0.32711995,0.28994483
449,11077_right.jpeg,0.49010766,0.31005427,0.3368848
450,11081_left.jpeg,0.50539845,0.32778898,0.3206198
451,11081_right.jpeg,0.4919037,0.3244382,0.33619347
452,11084_left.jpeg,0.51277095,0.27187446,0.31662062
453,11084_right.jpeg,0.5154132,0.2743799,0.31393817
454,11088_left.jpeg,0.51066977,0.26939544,0.31572917
455,11088_right.jpeg,0.5096059,0.2696583,0.31846094
456,11090_right.jpeg,0.5466032,0.27151132,0.2594328
457,11093_left.jpeg,0.5479232,0.2698991,0.27165237
458,11093_right.jpeg,0.54767597,0.26988024,0.27264932
459,11096_left.jpeg,0.49201235,0.27521357,0.34022924
460,11096_right.jpeg,0.49246192,0.2747659,0.3371102
461,11104_left.jpeg,0.5218296,0.2668778,0.30332303
462,11104_right.jpeg,0.52274644,0.26737237,0.2975356
463,11105_left.jpeg,0.53811055,0.2644736,0.2775845
464,11105_right.jpeg,0.5399179,0.2636445,0.27362257
465,11109_left.jpeg,0.5453213,0.27047926,0.2583128
466,11109_right.jpeg,0.5331842,0.27158582,0.2830718
467,11131_left.jpeg,0.5059999,0.44322315,0.3204429
